uuid,source,orig_id,GID_0,COUNTRY,CC_1,ENGTYPE_1,GID_1,HASC_1,ISO_1,NAME_1,NL_NAME_1,TYPE_1,VARNAME_1,CC_2,ENGTYPE_2,GID_2,HASC_2,NAME_2,NL_NAME_2,TYPE_2,VARNAME_2,CC_3,ENGTYPE_3,GID_3,HASC_3,NAME_3,NL_NAME_3,TYPE_3,VARNAME_3,CC_4,ENGTYPE_4,GID_4,NAME_4,TYPE_4,VARNAME_4,CC_5,ENGTYPE_5,GID_5,NAME_5,TYPE_5
0019b997-96fc-486e-a050-e742198b3c0c,Mapillary,168933115112015,BIH,Bosnia and Herzegovina,,Entity,BIH.2_1,BA.BF,,Federacija Bosna i Hercegovina,,Entity,Federation of Bosnia and Herzego,,Canton,BIH.2.6_1,BA.SA,Sarajevo,,Županija,Sarajevski| Sarajevo-Romanija| S,,Commune,BIH.2.6.7_1,,Stari Grad Sarajevo,,Opčine,Srpski Stari Grad,,,,,,,,,,,
0019ba24-278f-430b-bb25-397113b04787,Mapillary,601705064816897,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
0019bba5-ba2e-4949-9ef3-76d69726e133,Mapillary,214539507142247,ALB,Albania,80042.0,County,ALB.11_1,AL.TI,,Tiranë,,Qark,Tiran|Tirana,,,ALB.11.2_1,,Tiranës,,,,,,ALB.11.2.15_1,,Tiranë,,,,,,,,,,,,,,
0019bce7-decc-45cb-8f81-266a46f8ebb0,Mapillary,3052324551681809,BRA,Brazil,,State,BRA.9_1,BR.GO,,Goiás,,Estado,Goiáz|Goyáz,5205307.0,Municipality,BRA.9.61_2,,Cavalcante,,Município,,,,,,,,,,,,,,,,,,,,
0019c247-9f9c-495e-b08a-098b6abf0138,Mapillary,311941600386757,BRA,Brazil,,State,BRA.5_1,BR.BA,BR-BA,Bahia,,Estado,Ba¡a,2927408,Municipality,BRA.5.336_2,,Salvador,,Município,,,,,,,,,,,,,,,,,,,,
0019c3ee-4ad3-4268-a236-1baf161d2e3a,KartaView,1038632586,ESP,Spain,9.0,Autonomous Community,ESP.6_1,ES.CT,,Cataluña,,Comunidad Autónoma,Catalogna|Catalogne|Catalonia|Ca,8.0,Province,ESP.6.1_1,ES.CT.BR,Barcelona,,Provincia,,,Comarca,ESP.6.1.11_1,,n.a. (37),,Comarca,,,Municipality,ESP.6.1.11.2_1,Barcelona,Municipality,,,,,,
0019ca35-42c8-4946-bc75-ab5d6be1783c,Mapillary,228722255920503,RUS,Russia,,City,RUS.43_1,,,Moscow City,,Gorod,,,District,RUS.43.1_1,,Central,,Okrug,Central Administrative Okrug,,,RUS.43.1.9_1,,122,,Raion,,,,,,,,,,,,
0019ca52-9624-4001-972c-6f216accf79f,Mapillary,469676090925089,USA,United States,,State,USA.31_1,US.NJ,US-NJ,New Jersey,,State,NJ|N.J.,,County,USA.31.12_1,US.NJ.MI,Middlesex,,County,,,,,,,,,,,,,,,,,,,,
0019cb40-83f9-4199-8234-ac5c487904d9,Mapillary,820474402218343,MEX,México,,State,MEX.13_1,MX.HI,MX-HID,Hidalgo,,Estado,,,Municipality,MEX.13.3_2,,Actopan,,Município,,,,,,,,,,,,,,,,,,,,
0019cb75-97f2-44da-9d4a-2c48982b5519,Mapillary,704774497561003,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
0019cbbd-a856-46e1-8dec-cc844ad368ab,Mapillary,209362001419680,DNK,Denmark,,Region,DNK.1_1,DK.HS,DK-84,Hovedstaden,,Region,Capital,,Municipality,DNK.1.25_1,DK.HS.KO,København,,Kommune,,,,,,,,,,,,,,,,,,,,
0019cd74-4e0c-4b30-862a-4f0e7ac7feda,Mapillary,130915206131110,ESP,Spain,10.0,Autonomous Community,ESP.10_1,ES.VC,,Comunidad Valenciana,,Comunidad Autónoma,Valencia|Communauté de Valence|C,3.0,Province,ESP.10.1_1,ES.VC.AN,Alicante,,Provincia,Alacant,,Comarca,ESP.10.1.9_1,,Vinalopo,,Comarca,,,Municipality,ESP.10.1.9.3_1,Elche,Municipality,Elx,,,,,
0019cf60-add8-4b7a-a109-873cb25b1474,Mapillary,1607887746412935,SLV,El Salvador,,Department,SLV.10_1,SV.SS,SV-SS,San Salvador,,Departamento,,,Municipality,SLV.10.16_1,SV.SS.SS,San Salvador,,Municipio,,,,,,,,,,,,,,,,,,,,
0019d0af-8d37-41d9-a1af-cd03a92926c4,Mapillary,731345631222628,BRA,Brazil,,State,BRA.17_1,BR.PE,BR-PE,Pernambuco,,Estado,Pernambouc,2606408,Municipality,BRA.17.71_2,,Gravatá,,Município,,,,,,,,,,,,,,,,,,,,
0019d1e8-9aa1-43d0-a759-ec16e61960e6,Mapillary,484353062990021,FIN,Finland,,Province,FIN.4_1,FI.ES,,Southern Finland,,Lääni,Etelä-Suomen lääni|Södra Finland,,Region,FIN.4.5_1,,Uusimaa,,Maakunta|landskap,Uusimaa|Nyland,,Sub-Region,FIN.4.5.2_1,FI.ES.HK,Helsinki,,Seutukunta|Ekonomisk region,,,Municipality,FIN.4.5.2.2_1,Helsinki,Kunta|Kommun,Helsingfors,,,,,
0019d2eb-a193-4d55-9cc9-ae0b3764ae94,Mapillary,1164932397353271,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
0019d784-717b-48f3-99d6-2d12cb2c2611,Mapillary,933580597184674,MUS,Mauritius,,District,MUS.8_1,MU.PL,MU-PL,Port Louis,,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019d7f1-3982-447f-aa7f-a882237dbba4,Mapillary,790270604949274,USA,United States,,State,USA.22_1,US.MA,US-MA,Massachusetts,,State,Commonwealth of Massachusetts|MA,,County,USA.22.9_1,US.MA.MI,Middlesex,,County,,,,,,,,,,,,,,,,,,,,
0019d96e-c393-495a-9d9d-983b0c62bb18,Mapillary,599843707643531,TZA,Tanzania,1.0,Region,TZA.3_1,TZ.DO,TZ-03,Dodoma,,Mkoa,,5.0,District,TZA.3.4_1,TZ.DO.DU,Dodoma Urban,,Wilaya,Dodoma Mjini,272.0,Ward,TZA.3.4.19_1,,Majengo,,Wodi,,,,,,,,,,,,
0019dab1-4e0e-409a-948e-99acd49eeee9,Mapillary,660443039163690,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.38_1,US.CA.SF,San Francisco,,County,,,,,,,,,,,,,,,,,,,,
0019de96-3dbd-4cf0-bf55-77922bf6a7dc,Mapillary,1254252045089963,COL,Colombia,,Department,COL.4_2,CO.AT,,Atlántico,,Departamento,,,Municipality,COL.4.20_2,CO.AT.SO,Soledad,,Municipio,,,,,,,,,,,,,,,,,,,,
0019e142-7dfa-48fa-9429-81e20500b75d,Mapillary,941474629983792,CRI,Costa Rica,1.0,Province,CRI.7_1,CR.SJ,,San José,,Provincia,,1.0,Canton,CRI.7.15_1,CR.SJ.SJ,San José,,Cantón,,3.0,District,CRI.7.15.4_1,,Hospital,,Distrito,,,,,,,,,,,,
0019e1d9-1d12-4779-8ee6-21c1002afa95,Mapillary,220322202889460,HUN,Hungary,,Capital City,HUN.5_1,HU.BU,HU-BU,Budapest,,Fovaros,Budapeste,,Subregion,HUN.5.1_1,,Budapesti,,Kistérség,,,,,,,,,,,,,,,,,,,,
0019e2f6-85b0-4294-9f7d-5b4efbc3ea4d,Mapillary,793107687990367,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
0019e894-f7fa-4bf3-b296-806da27cac90,KartaView,1216852661,CRI,Costa Rica,1.0,Province,CRI.7_1,CR.SJ,,San José,,Provincia,,1.0,Canton,CRI.7.15_1,CR.SJ.SJ,San José,,Cantón,,4.0,District,CRI.7.15.1_1,,Catedral,,Distrito,,,,,,,,,,,,
0019e91f-b6e1-4751-a488-9f3a6bf7f18e,Mapillary,283390406824515,CHE,Switzerland,,Canton,CHE.6_1,CH.BE,CH-BE,Bern,,Kanton,Berna|Berne,,District,CHE.6.3_1,CH.BE.BE,Bern,,District,,,Municipality,CHE.6.3.6_1,,Köniz,,Commune,,,,,,,,,,,,
0019ead5-c444-4a26-8986-e45b0add5ae0,Mapillary,522370102107359,AUS,Australia,2.0,State,AUS.10_1,AU.VI,AU-VIC,Victoria,,State,,24600.0,City,AUS.10.44_1,AU.VI.ME,Melbourne,,City,,,,,,,,,,,,,,,,,,,,
0019eb74-91b8-45b4-961b-bb047c407260,Mapillary,761502881208748,ZAF,South Africa,WC,Province,ZAF.9_1,ZA.WC,ZA-WC,Western Cape,,Provinsie,Wes-Kaap,CPT,District Municipality,ZAF.9.3_1,ZA.WC.CT,City of Cape Town,,District Municipality,,CPT,Metropolitan Municipality,ZAF.9.3.1_1,,City of Cape Town,,Metropolitan Municipality,,19100077.0,Ward,ZAF.9.3.1.87_1,77.0,Ward,,,,,,
0019ec39-5285-44ca-88ad-a51b33b0602d,Mapillary,2023407757838711,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.3_1,,Kesklinna,,Linnaosa,,,,,,,,,,,,
0019ecf0-d956-4c8b-852d-83c95a6e76ec,Mapillary,497353168069527,MEX,México,,State,MEX.15_1,MX.MX,,México,,Estado,,,Municipality,MEX.15.106_2,,Tlalnepantla de Baz,,Município,,,,,,,,,,,,,,,,,,,,
0019edca-94c1-4d3e-b289-a5d86c65625c,Mapillary,463567148268525,MEX,México,,State,MEX.19_1,MX.NL,,Nuevo León,,Estado,,,Municipality,MEX.19.40_2,,Monterrey,,Município,,,,,,,,,,,,,,,,,,,,
0019ee28-f2aa-4e40-a89e-98b8bb2f5231,KartaView,363406319,HUN,Hungary,,County,HUN.9_1,HU.HB,,Hajdú-Bihar,,Megye,,,Subregion,HUN.9.3_1,,Debrecen,,Kistérség,,,,,,,,,,,,,,,,,,,,
0019ee5e-9d11-45d2-a37f-4e64a1dc16ae,Mapillary,3023313187986251,COL,Colombia,,Capital District,COL.5_2,CO.DC,,Bogotá D.C.,,Distrito Capital,Distrito Capital de Bogotá,,Municipality,COL.5.1_2,CO.DC,Bogotá D.C.,,Municipio,,,,,,,,,,,,,,,,,,,,
0019eeb4-5f0c-4251-b4aa-620854048761,Mapillary,1304921786948760,CZE,Czechia,,Region,CZE.11_1,CZ.SK,,Prague,,Kraj,Prag |Hlavní město Praha,,District,CZE.11.1_1,,Praha 1,,Okres,,,,,,,,,,,,,,,,,,,,
0019eeb7-cf9f-4e15-9ec5-e339e6b515a2,Mapillary,350877676499013,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.34_1,US.CA.SC,Sacramento,,County,,,,,,,,,,,,,,,,,,,,
0019f10b-da65-4f41-a67c-4d74b47bec39,Mapillary,839568633581786,IRL,Ireland,,County,IRL.8_1,IE.KY,IE-KY,Kerry,,County,Ciarraí,,Municipal District,IRL.8.5_1,,Tralee,,Municipal District,,,,,,,,,,,,,,,,,,,,
0019f2f5-d71d-41c5-b538-240422e5247b,Mapillary,248652470347074,XKO,Kosovo,,District,XKO.5_1,,,Pristina,,Okrug,,,Town|Municipal,XKO.5.7_1,,Priština,Приштина,Opštine,Prishtinë|Prishtina,,,,,,,,,,,,,,,,,,,
0019f7fe-7bfe-46e4-a75f-e52cb309605a,Mapillary,980926679437120,COL,Colombia,,Department,COL.2_2,CO.AN,CO-ANT,Antioquia,,Departamento,,,Municipality,COL.2.68_2,CO.AN.MA,Marinilla,,Municipio,,,,,,,,,,,,,,,,,,,,
0019fb9a-6db5-41bb-9b27-edd57a9aecb0,Mapillary,198512142111533,SVN,Slovenia,,Statistical Region,SVN.7_1,SI.LJ,,Osrednjeslovenska,,Statisticna Regije,Ljubljana,,Commune|Municipality,SVN.7.14_1,SI.LJ.LJ,Ljubljana,,Opcine,,,,,,,,,,,,,,,,,,,,
0019fc63-01d4-428a-83f5-1c332dc33e4a,Mapillary,131110289134902,AUT,Austria,,State,AUT.9_1,AT.WI,AT-9,Wien,,Bundesländ,Vienna|Viena,,Statutory City,AUT.9.1_2,,Wien Stadt,,Statutarstadt,,,Municipality,AUT.9.1.1_2,,Wien,,Gemeinde,,,Cadastral community,AUT.9.1.1.44_2,Landstraße,Katastralgemeinde,,,,,,
001a008e-c948-40b4-9911-cd026f956d21,Mapillary,224193782410836,TUR,Turkey,,Province,TUR.7_1,TR.AN,TR-06,Ankara,,Il,Ancara|Angora,,District,TUR.7.7_1,TR.AN.CK,Çankaya,,District,,,,,,,,,,,,,,,,,,,,
001a01f3-04f5-404d-8233-730e651b04f9,Mapillary,301220441500091,GUF,French Guiana,,Arrondissement,GUF.1_1,GF.CY,,Cayenne,,Arrondissement,,,Commune,GUF.1.9_1,GF.CY.RM,Rémire-Montjoly,,Commune,Rémire-Montjoly|Montjoly,,,,,,,,,,,,,,,,,,,
001a025b-d1f4-43fc-88b2-ef398e57293e,Mapillary,762746324386054,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.5_1,JP.KN.EB,Ebina,海老名市,Shi,,,,,,,,,,,,,,,,,,,,
001a02a6-f306-4154-a72a-137e77113613,Mapillary,1034515163786247,BEL,Belgium,,Region,BEL.1_1,,,Bruxelles,,Gewest,Brussel,,Capital Region,BEL.1.1_1,BE.BU,Bruxelles,,Hoofdstedelijk Gewest|Région Cap,Brussel Hoofstadt|Brusselse Hoof,,Arrondissement,BEL.1.1.1_1,BE.BU.BR,Brussel,,Arrondissement,Bruxelles,,Commune,BEL.1.1.1.2_1,Brussel,Commune,,,,,,
001a02b6-5f3d-43c5-a207-09ae4dda87d3,Mapillary,494672338542734,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
001a0838-460d-4d87-8591-f95a11b20b92,Mapillary,524052988630678,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.41_1,US.CA.SM,San Mateo,,County,,,,,,,,,,,,,,,,,,,,
001a0a75-ac31-49f4-9920-8d7a56243221,Mapillary,313872363511006,FIN,Finland,,Province,FIN.4_1,FI.ES,,Southern Finland,,Lääni,Etelä-Suomen lääni|Södra Finland,,Region,FIN.4.5_1,,Uusimaa,,Maakunta|landskap,Uusimaa|Nyland,,Sub-Region,FIN.4.5.2_1,FI.ES.HK,Helsinki,,Seutukunta|Ekonomisk region,,,Municipality,FIN.4.5.2.2_1,Helsinki,Kunta|Kommun,Helsingfors,,,,,
001a0ae0-6f84-4b2c-a794-daab155d8be2,Mapillary,4074592562628223,FIN,Finland,,Province,FIN.4_1,FI.ES,,Southern Finland,,Lääni,Etelä-Suomen lääni|Södra Finland,,Region,FIN.4.5_1,,Uusimaa,,Maakunta|landskap,Uusimaa|Nyland,,Sub-Region,FIN.4.5.2_1,FI.ES.HK,Helsinki,,Seutukunta|Ekonomisk region,,,Municipality,FIN.4.5.2.2_1,Helsinki,Kunta|Kommun,Helsingfors,,,,,
001a0b17-34bf-465c-8cce-f2a5dcd6e91a,KartaView,832114550,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
001a0dfb-094a-4777-9096-a4e22008108d,Mapillary,319148782948571,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.3_1,,Kesklinna,,Linnaosa,,,,,,,,,,,,
001a0fac-42bc-48b8-ae0e-5b50a88b839d,Mapillary,214372973549753,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
001a1073-8ae7-46e7-8347-b6bd1b4446bf,Mapillary,164881695941161,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.3_1,,Kesklinna,,Linnaosa,,,,,,,,,,,,
001a11f5-eba0-440e-9c95-5014a3bac776,Mapillary,743809259935472,PHL,Philippines,1339.0,Province,PHL.47_1,PH.MM,,Metropolitan Manila,,Lalawigan,,133900.0,City,PHL.47.6_1,PH.MM.MN,Manila,,Lungsod|Siyudad,"City of Manila|Manila, City of",,Village,PHL.47.6.317_1,,Barangay 395,,Barangay,,,,,,,,,,,,
001a1204-2367-48bd-88dd-d000e4afac3b,Mapillary,520018806075211,THA,Thailand,10.0,Province,THA.3_1,TH.BM,,Bangkok Metropolis,จังหวัดเชียงใหม่,Changwat,Bangkok|Krung Thep|Krung Thep Ma,1013.0,District,THA.3.40_1,TH.BM.SA,Samphantawong,สัมพันธวงศ์,Khet,,,Sub district,THA.3.40.1_1,,,,Tambon,,,,,,,,,,,,
001a1241-fada-48f1-a76e-2590678beb5a,Mapillary,522465205574024,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
001a1417-9895-480a-9ac8-71be5aa988c9,Mapillary,814216312866140,IMN,Isle of Man,,Town District,IMN.7_2,IM.MD,,Douglas,,Town District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001a1480-508b-40be-80cc-f1eadf941150,Mapillary,610482643683181,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.41_1,US.CA.SM,San Mateo,,County,,,,,,,,,,,,,,,,,,,,
001a1501-92c9-4f36-8d17-2ee2c1817d69,KartaView,1110685390,ARE,United Arab Emirates,,Emirate,ARE.1_1,AE.AZ,,Abu Dhabi,إمارة أبوظبي,Emirate,,,Municipal Region,ARE.1.1_1,,Abu Dhabi,أبو ظبي,Municipal Region,Central Capital District,,Municipality,ARE.1.1.3_1,,Abu Dhabi Island,,Municipality,,,,,,,,,,,,
001a1525-b994-4075-85c1-4af961ff2dad,Mapillary,169523638961876,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
001a1590-919b-4cb7-ae0c-cb9ec6354631,Mapillary,395718172024558,COL,Colombia,,Department,COL.4_2,CO.AT,,Atlántico,,Departamento,,,Municipality,COL.4.1_2,CO.AT.BO,Baranoa,,Municipio,,,,,,,,,,,,,,,,,,,,
001a18d3-3df1-4ba1-8284-b174ad7f0705,KartaView,455371989,DEU,Germany,8.0,State,DEU.1_1,DE.BW,,Baden-Württemberg,,Land,,8111.0,District,DEU.1.40_1,DE.BW.SU,Stuttgart,,Stadtkreis,,81110000.0,Municipality,DEU.1.40.1_1,,Stuttgart,,Einheitsgemeinde,,81110000000.0,Town,DEU.1.40.1.1_1,Stuttgart,Stadt,,,,,,
001a1b25-02f1-4a63-94ee-d388bab3aec4,Mapillary,1112983142523126,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001a1d09-c91d-4e5b-aac4-2e690d44b5fc,Mapillary,1150669465437528,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
001a2cbc-1fcf-4c88-aa6d-5b5723a53fe7,Mapillary,3789755564483965,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.29_1,JP.KN.YH,Yokohama,横浜市,Shi,,,,,,,,,,,,,,,,,,,,
001a3110-36c4-44a8-8e7d-ac697200e897,Mapillary,294902912106274,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
001a315e-729b-4076-8350-bcbb48406b24,KartaView,1144250546,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001a3214-7d86-42a1-bc21-48648ac5160a,Mapillary,577769746832735,GBR,United Kingdom,,Constituent Country,GBR.1_1,,,,,Constituent Country,,,,GBR.1.13_1,GB.BU,,,,,,Administrative county district,GBR.1.13.4_1,GB.BU.WY,Wycombe,,Administrative county district,,,,GBR.1.13.4.1_1,Abbey,,,,,,,
001a3292-4f96-482e-838a-51a09f9c552d,Mapillary,1215709628855680,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.34_1,US.CA.SC,Sacramento,,County,,,,,,,,,,,,,,,,,,,,
001a34b2-dbad-438e-90b5-6433ed926d78,Mapillary,298847291734093,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.29_1,JP.KN.YH,Yokohama,横浜市,Shi,,,,,,,,,,,,,,,,,,,,
001a39c9-5d9d-45cb-994f-ac6d0d914f76,Mapillary,485538539325507,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
001a3d94-a275-4ca3-9bb3-d60e5c9bc12b,Mapillary,2953445174973490,USA,United States,,State,USA.7_1,US.CT,US-CT,Connecticut,,State,CT|Conn.,,County,USA.7.5_1,US.CT.NH,New Haven,,County,,,,,,,,,,,,,,,,,,,,
001a3db2-a8b0-4d1b-8074-3162e9178a92,Mapillary,470907060879867,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
001a3e90-94a5-417e-94c8-80a1a2fb222b,Mapillary,294848432177462,MYS,Malaysia,,State,MYS.11_1,MY.PG,MY-07,Pulau Pinang,,Negeri,Penang and Province Wellesley|Pe,,District,MYS.11.3_1,MY.PG.ST,Seberang Perai Tengah,,Daerah,Daerah Tengah,,,,,,,,,,,,,,,,,,,
001a3ea1-49ba-4026-84b2-ac80e61d0d9b,KartaView,335599853,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
001a4242-3edc-437f-bbdd-4685bd19aafc,Mapillary,183538146981476,GRL,Greenland,,Commune,GRL.5_1,GL.SE,,Sermersooq,,Kommuner,Kommuneqarfik Sermersooq|Tunu|Ea,,,,,,,,,,,,,,,,,,,,,,,,,,,
001a44ce-d7bb-4e2f-80a8-9b096f55a057,KartaView,304064695,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.3_1,US.MD.BA,Baltimore,,County,,,,,,,,,,,,,,,,,,,,
001a4577-569c-4149-904e-60d56b08a8cf,Mapillary,293034082472830,NZL,New Zealand,9.0,Region,NZL.18_1,NZ.WG,NZ-WGN,Wellington,,Region,,47.0,City,NZL.18.8_1,NZ.WG.WE,Wellington,,City,,,,,,,,,,,,,,,,,,,,
001a4667-1716-4add-8cf4-802130389c12,Mapillary,2916981078564471,MEX,México,,State,MEX.23_1,MX.QR,MX-ROO,Quintana Roo,,Estado,,,Municipality,MEX.23.2_2,,Benito Juárez,,Município,,,,,,,,,,,,,,,,,,,,
001a46e7-3ba7-47ea-ad3f-44eda36db23b,Mapillary,576902453767214,PHL,Philippines,458.0,Province,PHL.64_1,PH.RI,PH-RIZ,Rizal,,Lalawigan,,45805.0,Municipality,PHL.64.5_1,PH.RI.CI,Cainta,,Bayan|Munisipyo,,,Village,PHL.64.5.5_1,,San Roque,,Barangay,,,,,,,,,,,,
001a4701-42e5-41fa-b541-f45d343a4daf,Mapillary,650769073606416,JPN,Japan,,Prefecture,JPN.13_1,JP.HG,,Hyōgo,兵庫県,Ken,Hiogo,,City,JPN.13.10_1,,Himeji,姫路,Shi,,,,,,,,,,,,,,,,,,,,
001a4992-8dba-4654-8791-f83cd65c6d20,Mapillary,107191214808910,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.11_1,US.CA.GL,Glenn,,County,,,,,,,,,,,,,,,,,,,,
001a4e01-a706-486c-bd0d-69c4209a5e6b,Mapillary,478656756706871,URY,Uruguay,,Department,URY.10_2,UY.MO,UY-MO,Montevideo,,Departamento,Montevidéu,,Municipiality,URY.10.3_2,,Municipio C,,Municipio,,,,,,,,,,,,,,,,,,,,
001a4ea3-a3d9-427d-91ec-6347626bb4c7,Mapillary,1710173682507841,AUS,Australia,1.0,State,AUS.5_1,AU.NS,AU-NSW,New South Wales,,State,,17200.0,City,AUS.5.122_1,AU.NS.SY,Sydney,,City,,,,,,,,,,,,,,,,,,,,
001a50a9-e52a-4ebe-abff-1aeaf6041db2,Mapillary,2762505647412703,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3304557,Municipality,BRA.19.68_2,,Rio de Janeiro,,Município,,,,,,,,,,,,,,,,,,,,
001a50d4-3d7e-44d4-b0b5-0499d04f6e5d,Mapillary,516744256363248,FIN,Finland,,Province,FIN.4_1,FI.ES,,Southern Finland,,Lääni,Etelä-Suomen lääni|Södra Finland,,Region,FIN.4.5_1,,Uusimaa,,Maakunta|landskap,Uusimaa|Nyland,,Sub-Region,FIN.4.5.2_1,FI.ES.HK,Helsinki,,Seutukunta|Ekonomisk region,,,Municipality,FIN.4.5.2.2_1,Helsinki,Kunta|Kommun,Helsingfors,,,,,
001a5351-951d-4a09-9e1c-36a49b5953c2,Mapillary,3947430988674377,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3304557,Municipality,BRA.19.68_2,,Rio de Janeiro,,Município,,,,,,,,,,,,,,,,,,,,
001a5450-224e-4e1c-8840-c76a7e160553,Mapillary,320179692954748,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.37_1,US.CA.SD,San Diego,,County,,,,,,,,,,,,,,,,,,,,
001a551a-87fc-4e8c-b517-980afa1b4052,Mapillary,853442425257637,ARE,United Arab Emirates,,Emirate,ARE.3_1,AE.DU,,Dubai,دبي,Emirate,,,Sector,ARE.3.1_1,,Sector 1,,Sector,,,District,ARE.3.1.2_1,,Al Baraha,,District,,,,,,,,,,,,
